_id,devAddr,deduplicationId,time,deviceInfo.deviceClassEnabled,deviceInfo.tenantName,deviceInfo.tenantId,deviceInfo.deviceProfileId,deviceInfo.applicationId,deviceInfo.deviceName,deviceInfo.applicationName,deviceInfo.devEui,deviceInfo.deviceProfileName,deviceInfo.tags.Description,deviceInfo.tags.Address,deviceInfo.tags.Name,deviceInfo.tags.Location,txInfo.modulation.lora.spreadingFactor,txInfo.modulation.lora.bandwidth,txInfo.modulation.lora.codeRate,txInfo.frequency,fPort,data,fCnt,confirmed,adr,dr,rxInfo[0].rssi,rxInfo[1].rssi,rxInfo[2].rssi,rxInfo[3].rssi,rxInfo[0].metadata.region_config_id,rxInfo[1].metadata.region_config_id,rxInfo[2].metadata.region_config_id,rxInfo[3].metadata.region_config_id,rxInfo[0].metadata.region_common_name,rxInfo[1].metadata.region_common_name,rxInfo[2].metadata.region_common_name,rxInfo[3].metadata.region_common_name,rxInfo[0].nsTime,rxInfo[1].nsTime,rxInfo[2].nsTime,rxInfo[3].nsTime,rxInfo[0].timeSinceGpsEpoch,rxInfo[1].timeSinceGpsEpoch,rxInfo[2].timeSinceGpsEpoch,rxInfo[3].timeSinceGpsEpoch,rxInfo[0].snr,rxInfo[1].snr,rxInfo[2].snr,rxInfo[3].snr,rxInfo[0].context,rxInfo[1].context,rxInfo[2].context,rxInfo[3].context,rxInfo[0].uplinkId,rxInfo[1].uplinkId,rxInfo[2].uplinkId,rxInfo[3].uplinkId,rxInfo[0].location.altitude,rxInfo[1].location.altitude,rxInfo[2].location.altitude,rxInfo[3].location.altitude,rxInfo[0].location.latitude,rxInfo[1].location.latitude,rxInfo[2].location.latitude,rxInfo[3].location.latitude,rxInfo[0].location.longitude,rxInfo[1].location.longitude,rxInfo[2].location.longitude,rxInfo[3].location.longitude,rxInfo[0].gatewayId,rxInfo[1].gatewayId,rxInfo[2].gatewayId,rxInfo[3].gatewayId,rxInfo[0].crcStatus,rxInfo[1].crcStatus,rxInfo[2].crcStatus,rxInfo[3].crcStatus,margin,batteryLevelUnavailable,externalPowerSource,batteryLevel,rxInfo[0].channel,rxInfo[1].channel,rxInfo[2].channel,rxInfo[3].channel,object.co2_status,object.co2,object.temperature_message,object.pressure_message,object.pressure,object.battery,object.co2_message,object.pressure_status,object.humidity_status,object.temperature,object.humidity,object.humidity_message,object.temperature_status,rxInfo[0].gwTime,rxInfo[1].gwTime,rxInfo[2].gwTime,rxInfo[3].gwTime,code,level,context.deduplication_id,description
673b35eee58a707f3ba440b4,019a6028,da2e84e9-b3e6-4b49-9490-cd5431fd73ab,2024-11-15T20:38:21.117+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,916600000,85,AXVjBX1wAQZzDB0DZwABBGhD,4,FALSE,TRUE,5,-109,-117,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-15T20:37:54.184277618+00:00,2024-11-15T20:37:54.179211652+00:00,,,1415738319.117s,1415738319.117s,,,7.2,1.5,,,n0h3/A==,hddJvA==,,,16207,22370,,,-66.16408539,-66.14175415,,,-17.38713264,-17.38921165,,,-66.16408539,-66.14175415,,,7076ff00540709b9,7076ff0054070994,,,CRC_OK,CRC_OK,,,,,,,7,7,,,Normal,368,Temperatura calida,Riesgo de mareos y dolores de cabeza,743.6,99,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,25.6,33.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba440c5,01f5c530,accdf579-ef2f-4aa4-9608-9b7bc0b97e97,2024-11-15T20:43:06.155+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,916400000,85,BX2gAQZzIBwDZygBBGg0,5,FALSE,TRUE,5,-89,-85,-89,-92,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-15T20:42:39.216631908+00:00,2024-11-15T20:42:39.214999623+00:00,2024-11-15T20:42:39.216146887+00:00,2024-11-15T20:42:39.213859422+00:00,1415738604.155s,1415738604.155s,1415738604.155s,1415738604.155s,10,10,9.2,8.5,TSeL9A==,sEXNHA==,UIc4pA==,ltSefA==,13247,24655,65478,30050,-66.15740967,-66.16407776,-66.16506958,-66.14175415,-17.36641884,-17.38713264,-17.39984703,-17.38921356,-66.15740967,-66.16407776,-66.16506958,-66.14175415,7076ff00540709a1,7076ff00540709b9,7076ff00540709ba,7076ff0054070994,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,6,6,6,6,Normal,416,Temperatura calida,Riesgo de mareos y dolores de cabeza,720,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,29.6,26,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba440d3,019a6028,49250bfc-706d-4cda-b821-459dbd1e818e,2024-11-15T20:49:48.266+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,915400000,85,BX1wAQZzDB0DZwMBBGhC,5,FALSE,TRUE,5,-112,-105,-116,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-15T20:49:21.318998425+00:00,2024-11-15T20:49:21.317314768+00:00,2024-11-15T20:49:21.321615691+00:00,,1415739006.266s,1415739006.266s,1415739006.266s,,4.8,7.5,-1.8,,aH7xZA==,yD2GrA==,rsxXmw==,,11463,35151,36962,,-66.16503143,-66.16405487,-66.14173889,,-17.39987755,-17.38713837,-17.3891983,,-66.16503143,-66.16405487,-66.14173889,,7076ff00540709ba,7076ff00540709b9,7076ff0054070994,,CRC_OK,CRC_OK,CRC_OK,,,,,,1,1,1,,Normal,368,Temperatura calida,Riesgo de mareos y dolores de cabeza,743.6,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,25.9,33,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba440e8,01f5c530,859424a4-403d-4864-bf3f-b4b4f1c04274,2024-11-15T20:58:07.958+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,916400000,85,BX2oAQZzIBwDZzYBBGgz,6,FALSE,TRUE,5,-88,-91,-101,-95,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-15T20:57:41.002726980+00:00,2024-11-15T20:57:41.000248600+00:00,2024-11-15T20:57:41.003946672+00:00,2024-11-15T20:57:41.008564560+00:00,1415739505.958s,1415739505.958s,1415739505.958s,1415739505.958s,10.5,10.2,7.5,10.5,5gY4BA==,guf2dA==,zJUITA==,hkehtA==,51279,29375,48738,26055,-66.16409302,-66.15751648,-66.14173889,-66.1650238,-17.3871479,-17.36639023,-17.38920784,-17.39983368,-66.16409302,-66.15751648,-66.14173889,-66.1650238,7076ff00540709b9,7076ff00540709a1,7076ff0054070994,7076ff00540709ba,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,6,6,6,6,Normal,424,Riesgo de golpe de calor,Riesgo de mareos y dolores de cabeza,720,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,31,25.5,Humedad baja; puede causar sequedad en la piel y garganta,Calor intenso,,,,,,,,
673b35eee58a707f3ba44101,019a6028,939363ff-4328-44ef-9910-88c676ecf666,2024-11-15T21:04:50.043+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,915800000,85,BX1qAQZzDB0DZwkBBGhB,6,FALSE,TRUE,5,-112,-117,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-15T21:04:23.088608321+00:00,2024-11-15T21:04:23.079826900+00:00,,,1415739908.043s,1415739908.043s,,,5.5,2.2,,,/f2JfA==,nj7yVA==,,,13392,42951,,,-66.16408539,-66.16503143,,,-17.38714218,-17.39985466,,,-66.16408539,-66.16503143,,,7076ff00540709b9,7076ff00540709ba,,,CRC_OK,CRC_OK,,,,,,,3,3,,,Normal,362,Temperatura calida,Riesgo de mareos y dolores de cabeza,743.6,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,26.5,32.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba4411a,01f5c530,84935cda-13a8-4a06-ab69-49e2c1fd8918,2024-11-15T21:13:09.782+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,916000000,85,BX2QAQZzIBwDZyEBBGg2,7,FALSE,TRUE,5,-97,-111,-94,-104,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-15T21:12:42.811786314+00:00,2024-11-15T21:12:42.815615861+00:00,2024-11-15T21:12:42.811330734+00:00,2024-11-15T21:12:42.815918618+00:00,1415740407.782s,1415740407.782s,1415740407.782s,1415740407.782s,9,4,9,-0.5,uKixFA==,J8ez0w==,G8bzFA==,vAha5A==,46527,142,15697,60615,-66.15749359,-66.14173126,-66.16410065,-66.16503906,-17.36638069,-17.38921547,-17.38716316,-17.39984703,-66.15749359,-66.14173126,-66.16410065,-66.16503906,7076ff00540709a1,7076ff0054070994,7076ff00540709b9,7076ff00540709ba,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,4,4,4,4,Normal,400,Temperatura calida,Riesgo de mareos y dolores de cabeza,720,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,28.9,27,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba44129,019a6028,303b2e27-718b-4655-8500-76823a2a6389,2024-11-15T21:19:51.840+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,915200000,85,BX1wAQZzDh0DZwkBBGg/,7,FALSE,TRUE,5,-105,-116,-119,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-15T21:19:24.864850217+00:00,2024-11-15T21:19:24.870596902+00:00,2024-11-15T21:19:24.868460960+00:00,,1415740809.840s,1415740809.840s,1415740809.840s,,3.8,4.5,-6.5,,M73ejA==,0/9FjA==,P76eyw==,,29777,5576,10382,,-66.16407776,-66.16500092,-66.14173889,,-17.38713646,-17.39985275,-17.38920593,,-66.16407776,-66.16500092,-66.14173889,,7076ff00540709b9,7076ff00540709ba,7076ff0054070994,,CRC_OK,CRC_OK,CRC_OK,,,,,,,,,,Normal,368,Temperatura calida,Riesgo de mareos y dolores de cabeza,743.8,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,26.5,31.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba4413c,01f5c530,050393ba-73e0-439a-852e-4ecb9f2d4cbb,2024-11-15T21:28:11.575+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,915200000,85,BX2hAQZzIhwDZ/0ABGg/,8,FALSE,TRUE,5,-98,-100,-95,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-15T21:27:44.597659484+00:00,2024-11-15T21:27:44.589163809+00:00,2024-11-15T21:27:44.597233792+00:00,,1415741309.575s,1415741309.575s,1415741309.575s,,6.5,6.2,7.5,,FwgKyg==,E9SUbA==,UYc2xA==,,8654,27036,44881,,-66.16503906,-66.1574707,-66.16410065,,-17.39984322,-17.36642838,-17.38712883,,-66.16503906,-66.1574707,-66.16410065,,7076ff00540709ba,7076ff00540709a1,7076ff00540709b9,,CRC_OK,CRC_OK,CRC_OK,,,,,,,,,,Normal,417,Temperatura calida,Riesgo de mareos y dolores de cabeza,720.2,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,25.3,31.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba44158,009ad009,d9f186bd-f0d2-41e9-b942-e13e874fb8d1,2024-11-15T21:34:00.510+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673b35eee58a707f3ba44159,009ad009,58feede8-4532-48d7-8988-956d69882646,2024-11-15T21:34:06.168+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",10,125000,CR_4_5,916600000,85,/wv//wEB,1,FALSE,TRUE,2,-118,-99,-100,-115,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-15T21:33:39.187217778+00:00,2024-11-15T21:33:39.184071171+00:00,2024-11-15T21:33:39.185373866+00:00,2024-11-15T21:33:39.185000595+00:00,1415741664.168s,1415741664.168s,1415741664.168s,1415741664.168s,-4.8,8.5,6.5,1,LCq0iw==,cqqgZA==,KPc+tQ==,ZqnhPQ==,22990,31118,33436,57937,-66.16493225,-66.141716,-66.15749359,-66.16410065,-17.39990044,-17.3891983,-17.36643791,-17.38712502,-66.16493225,-66.141716,-66.15749359,-66.16410065,7076ff00540709ba,7076ff0054070994,7076ff00540709a1,7076ff00540709b9,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,7,7,7,7,,,,,,,,,,,,,,,,,,,,,
673b35eee58a707f3ba4415a,009ad009,28a9eede-8ed8-4574-9dcd-161c07a28518,2024-11-15T21:34:13.077+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",10,125000,CR_4_5,916400000,85,/xZhJtN2UAdgAQ==,2,FALSE,TRUE,2,-100,-100,-113,-118,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-15T21:33:46.099623249+00:00,2024-11-15T21:33:46.099972065+00:00,2024-11-15T21:33:46.093356407+00:00,2024-11-15T21:33:46.103187340+00:00,1415741671.077s,1415741671.077s,1415741671.077s,1415741671.077s,8.8,8.5,5.5,-4.2,KWCqHQ==,cxQLxA==,ZxNMpQ==,LJQf6w==,33948,31374,58193,23246,-66.15748596,-66.141716,-66.16410065,-66.16493225,-17.366436,-17.3891983,-17.38712502,-17.39990044,-66.15748596,-66.141716,-66.16410065,-66.16493225,7076ff00540709a1,7076ff0054070994,7076ff00540709b9,7076ff00540709ba,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,6,6,6,6,,,,,,,,,,,,,,,,,,,,,
673b35eee58a707f3ba4415c,009ad009,211962b3-3965-4ba1-8667-90e1c9d4008c,2024-11-15T21:34:30.783+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,915200000,85,/wkCEP8KAQY=,3,FALSE,TRUE,5,-106,-101,-121,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-15T21:34:03.795580890+00:00,2024-11-15T21:34:03.792746076+00:00,2024-11-15T21:34:03.791315208+00:00,,1415741688.783s,1415741688.783s,1415741688.783s,,-3.2,-1.8,-7.5,,Km7V1A==,dCI3ew==,LaJLmg==,,34204,31630,24014,,-66.15748596,-66.141716,-66.16493988,,-17.366436,-17.3891983,-17.39989853,,-66.15748596,-66.141716,-66.16493988,,7076ff00540709a1,7076ff0054070994,7076ff00540709ba,,CRC_OK,CRC_OK,CRC_OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673b35eee58a707f3ba4415d,009ad009,a786831d-6c12-4422-b18b-115e618cb777,2024-11-15T21:34:50.683+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,915400000,85,AXViBX2mAQZz8xwDZxUBBGg6,4,FALSE,TRUE,5,-118,-106,-98,-110,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-15T21:34:23.690683737+00:00,2024-11-15T21:34:23.705978162+00:00,2024-11-15T21:34:23.693537657+00:00,2024-11-15T21:34:23.690101318+00:00,1415741708.683s,1415741708.683s,1415741708.683s,1415741708.683s,-2.8,6.8,9,6.2,LtHw2g==,K557HA==,dVHcww==,aVEdrA==,24782,34972,32398,59473,-66.16495514,-66.15747833,-66.14170837,-66.16410065,-17.39988708,-17.36643219,-17.3891964,-17.38711739,-66.16495514,-66.15747833,-66.14170837,-66.16410065,7076ff00540709ba,7076ff00540709a1,7076ff0054070994,7076ff00540709b9,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,1,1,1,1,Normal,422,Temperatura calida,Riesgo de mareos y dolores de cabeza,741.1,98,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,27.7,29,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba4415e,019a6028,807933d3-5057-4c99-a32a-fbb9a18cf2fd,2024-11-15T21:34:53.644+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,916400000,85,BX15AQZzDh0DZw8BBGg9,8,FALSE,TRUE,5,-118,-110,,,au915_0,au915_0,,,AU915,AU915,,,2024-11-15T21:34:26.652454687+00:00,2024-11-15T21:34:26.659228839+00:00,,,1415741711.644s,1415741711.644s,,,-1,3.2,,,dX8NxA==,aX5OpA==,,,32654,59985,,,-66.14170837,-66.16410065,,,-17.3891964,-17.38711739,,,-66.14170837,-66.16410065,,,7076ff0054070994,7076ff00540709b9,,,CRC_OK,CRC_OK,,,,,,,6,6,,,Normal,377,Temperatura calida,Riesgo de mareos y dolores de cabeza,743.8,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,27.1,30.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba44171,01f5c530,541aa8b2-8725-43db-b624-71f9af123ef1,2024-11-15T21:43:13.400+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6993,EM500-CO2-915M,24e124126d376993,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Cristo de la Concordia,Sensor CO2 ,"-17.3844962748556, -66.1353062672603",7,125000,CR_4_5,916200000,85,BX2eAQZzIxwDZ/oABGg/,9,FALSE,TRUE,5,-104,-95,-98,-106,au915_0,au915_0,au915_0,au915_0,AU915,AU915,AU915,AU915,2024-11-15T21:42:46.405679421+00:00,2024-11-15T21:42:46.407066320+00:00,2024-11-15T21:42:46.399563106+00:00,2024-11-15T21:42:46.407921033+00:00,1415742211.400s,1415742211.400s,1415742211.400s,1415742211.400s,7.2,9.5,8.5,6.5,TMjKCg==,h0f35A==,SZVVHA==,k0i2XA==,37326,8274,42908,43662,-66.16503906,-66.16410065,-66.15749359,-66.14174652,-17.39986992,-17.38713837,-17.36643028,-17.38919067,-66.16503906,-66.16410065,-66.15749359,-66.14174652,7076ff00540709ba,7076ff00540709b9,7076ff00540709a1,7076ff0054070994,CRC_OK,CRC_OK,CRC_OK,CRC_OK,,,,,5,5,5,5,Normal,414,Condiciones ideales,Riesgo de mareos y dolores de cabeza,720.3,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,25,31.5,Humedad baja; puede causar sequedad en la piel y garganta,Agradable,,,,,,,,
673b35eee58a707f3ba44176,009ad009,db32d078-0916-48be-9981-0b14955549e1,2024-11-15T21:45:08.574+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6500,EM500-CO2-915M,24e124126d376500,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Parque del Arquitecto,Sensor CO2 ,"-17.37644968114509, -66.14582576924013",7,125000,CR_4_5,915600000,85,BX2qAQZz9BwDZwgBBGg8,5,FALSE,TRUE,5,-100,-104,-112,,au915_0,au915_0,au915_0,,AU915,AU915,AU915,,2024-11-15T21:44:41.578858236+00:00,2024-11-15T21:44:41.580573802+00:00,2024-11-15T21:44:41.575622680+00:00,,1415742326.574s,1415742326.574s,1415742326.574s,,7.5,5,2,,miYg2w==,UHK/tA==,jiVijA==,,45966,44444,11346,,-66.14174652,-66.15746307,-66.16409302,,-17.38920212,-17.36644363,-17.38714218,,-66.14174652,-66.15746307,-66.16409302,,7076ff0054070994,7076ff00540709a1,7076ff00540709b9,,CRC_OK,CRC_OK,CRC_OK,,,,,,2,2,2,,Normal,426,Temperatura calida,Riesgo de mareos y dolores de cabeza,741.2,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,26.4,30,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
673b35eee58a707f3ba44184,019a6028,c205de34-7324-4f32-8273-e7dabf5d4df9,2024-11-15T21:49:55.443+00:00,CLASS_A,Secretaria de ciudad digital y gobierno electronico,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,1d9d2a0d-d5c2-4339-9080-8a9defc094a0,572beadb-725b-4d67-a009-e9ca93cc5fc3,EMS-6962,EM500-CO2-915M,24e124126d376962,EM500-CO2-915M,"Mide la concentración de CO2, además de la temperatura, humedad y presión barométrica.",Plaza 14 de Septiembre,Sensor CO2 ,"-17.39376724156353, -66.15695114772511",7,125000,CR_4_5,916200000,85,BX12AQZzEB0DZwQBBGg/,9,FALSE,TRUE,5,-107,,,,au915_0,,,,AU915,,,,2024-11-15T21:49:28.446013017+00:00,,,,1415742613.443s,,,,8.2,,,,nz6pvA==,,,,21586,,,,-66.16408539,,,,-17.38714027,,,,-66.16408539,,,,7076ff00540709b9,,,,CRC_OK,,,,,,,,5,,,,Normal,374,Temperatura calida,Riesgo de mareos y dolores de cabeza,744,,"Condiciones optimas de aire, sin riesgos de salud",Muy baja,Baja,26,31.5,Humedad baja; puede causar sequedad en la piel y garganta,Calido,,,,,,,,
